commit_hash,actor,branch,commit_message,event_type,files_changed,lines_added,lines_deleted,lines_changed,execution_time_seg,test_duration_sec,build_duration_sec,failed_job_name,failed_steps_count,log_category,dia_semana,hora_dia,is_weekend,is_hotfix_branch,is_feature_branch,is_main_branch,has_docker_change,has_db_change,has_api_change,has_frontend_change,has_login_change,has_dependency_change,has_env_change,has_migration_change,commit_action,commit_scope,risk_score_synthetic,status
563d5990,junior_juan,hotfix/urgente,add frontend module,push,3,378,9,387,380,184,153,quality-and-testing,3,test,6,7,1,1,0,0,0,0,0,1,0,0,0,0,add,frontend,0.5324,failure
31538171,anndrew492,feature/pagos,fix environment module,push,4,301,166,467,366,173,183,none,0,none,6,11,1,0,1,0,0,0,0,0,0,0,1,0,fix,environment,0.3427,success
2c658c96,anndrew492,feature/pagos,update docker module,pull_request,17,458,351,809,476,199,255,security-and-build,5,docker,5,18,0,0,1,0,1,0,0,0,0,0,0,0,update,docker,0.5715,failure
15539e10,maria_backend,release/v1,fix migration module,pull_request,10,220,359,579,366,231,120,none,0,none,2,19,0,0,0,0,0,0,0,0,0,0,0,1,fix,migration,0.4329,success
907c4152,junior_juan,release/v1,add database module,pull_request,18,342,0,342,410,206,150,quality-and-testing,2,database,4,4,0,0,0,0,0,1,0,0,0,0,0,0,add,database,0.4951,failure
4fc93b95,carlos_dev,feature/dashboard,rollback billing module,pull_request,1,435,1,436,331,147,179,none,0,none,7,0,1,0,1,0,0,0,0,0,0,0,0,0,rollback,billing,0.3358,success
b2f6d8da,maria_backend,feature/api,fix docker module,push,2,26,260,286,203,105,88,none,0,none,4,15,0,0,1,0,1,0,0,0,0,0,0,0,fix,docker,0.3284,success
d1ca1259,anndrew492,main,add docker module,push,16,619,105,724,504,96,354,security-and-build,2,docker,3,18,0,0,0,1,1,0,0,0,0,0,0,0,add,docker,0.9200,failure
c6db314b,maria_backend,ci/cd-proyecto,refactor tests module,push,1,190,3,193,262,21,177,none,0,none,5,16,0,0,0,0,0,0,0,0,0,0,0,0,refactor,tests,0.1847,success
d553e184,carlos_dev,main,fix tests module,push,13,421,137,558,452,139,282,quality-and-testing,3,test,6,21,1,0,0,1,0,0,0,0,0,0,0,0,fix,tests,0.5819,failure
fc2269df,maria_backend,feature/api,remove docker module,pull_request,18,135,155,290,353,178,118,none,0,none,6,9,1,0,1,0,1,0,0,0,0,0,0,0,remove,docker,0.3909,success
bf1d5f2c,anndrew492,feature/pagos,remove migration module,push,10,354,228,582,644,303,317,quality-and-testing,5,database,1,20,0,0,1,0,0,0,0,0,0,0,0,1,remove,migration,0.4854,failure
e0e4df47,anndrew492,hotfix/urgente,update migration module,pull_request,5,315,321,636,525,236,253,quality-and-testing,5,database,7,3,1,1,0,0,0,0,0,0,0,0,0,1,update,migration,0.9080,failure
76005453,anndrew492,feature/dashboard,remove dashboard module,pull_request,8,321,314,635,468,75,315,none,0,none,4,4,0,0,1,0,0,0,0,1,0,0,0,0,remove,dashboard,0.1102,success
668267e0,anndrew492,release/v1,remove dependencies module,push,3,58,252,310,445,111,281,security-and-build,1,dependency,2,8,0,0,0,0,0,0,0,0,0,1,0,0,remove,dependencies,0.4762,failure
d8b89190,maria_backend,feature/dashboard,update frontend module,push,15,276,322,598,491,190,247,none,0,none,3,3,0,0,1,0,0,0,0,1,0,0,0,0,update,frontend,0.2926,success
82c12079,maria_backend,feature/pagos,update api module,pull_request,11,446,45,491,257,46,137,none,0,none,6,9,1,0,1,0,0,0,1,0,0,0,0,0,update,api,0.3966,success
3477e6dc,carlos_dev,release/v1,merge api module,push,18,43,80,123,355,35,244,security-and-build,3,env,6,11,1,0,0,0,0,0,1,0,0,0,0,0,merge,api,0.5464,failure
d05d6ecd,maria_backend,feature/pagos,update dependencies module,push,13,460,32,492,407,211,187,security-and-build,4,dependency,1,12,0,0,1,0,0,0,0,0,0,1,0,0,update,dependencies,0.4543,failure
8f4ad2d6,maria_backend,ci/cd-proyecto,rollback environment module,pull_request,11,535,58,593,556,308,164,telemetry-dispatch,5,timeout,4,2,0,0,0,0,0,0,0,0,0,0,1,0,rollback,environment,0.4613,failure
2661bef2,carlos_dev,feature/dashboard,update billing module,pull_request,1,353,283,636,412,145,225,none,0,none,3,20,0,0,1,0,0,0,0,0,0,0,0,0,update,billing,0.1361,success
ccd624cb,junior_juan,main,rollback dashboard module,push,13,475,309,784,414,215,145,quality-and-testing,2,database,6,18,1,0,0,1,0,0,0,1,0,0,0,0,rollback,dashboard,0.5910,failure
ad734e8f,carlos_dev,feature/dashboard,refactor security module,pull_request,8,321,321,642,515,143,285,none,0,none,2,21,0,0,1,0,0,0,0,0,0,0,0,0,refactor,security,0.2994,success
b105e1a1,maria_backend,feature/api,refactor billing module,pull_request,18,417,55,472,193,84,54,none,0,none,2,22,0,0,1,0,0,0,0,0,0,0,0,0,refactor,billing,0.1559,success
c0fb09b9,anndrew492,release/v1,add frontend module,pull_request,17,473,36,509,467,186,245,none,0,none,2,11,0,0,0,0,0,0,0,1,0,0,0,0,add,frontend,0.0962,success
ae7857bf,junior_juan,feature/dashboard,fix migration module,push,16,640,79,719,544,391,144,quality-and-testing,2,database,2,21,0,0,1,0,0,0,0,0,0,0,0,1,fix,migration,0.8294,failure
d093d77c,junior_juan,feature/dashboard,rollback dependencies module,pull_request,7,382,265,647,660,269,386,security-and-build,2,dependency,7,9,1,0,1,0,0,0,0,0,0,1,0,0,rollback,dependencies,0.7086,failure
2ea4dca0,carlos_dev,feature/pagos,remove migration module,push,19,85,170,255,485,199,238,quality-and-testing,2,database,3,8,0,0,1,0,0,0,0,0,0,0,0,1,remove,migration,0.5124,failure
5edf8141,maria_backend,feature/dashboard,add dependencies module,push,11,8,181,189,472,110,299,security-and-build,5,dependency,7,8,1,0,1,0,0,0,0,0,0,1,0,0,add,dependencies,0.5194,failure
bf1c319e,junior_juan,hotfix/urgente,update api module,push,17,318,194,512,466,178,230,security-and-build,3,dependency,6,19,1,1,0,0,0,0,1,0,0,0,0,0,update,api,0.8031,failure
3bc723b4,anndrew492,feature/api,remove dependencies module,pull_request,19,500,304,804,649,107,475,security-and-build,2,dependency,3,3,0,0,1,0,0,0,0,0,0,1,0,0,remove,dependencies,0.7536,failure
50de51a8,anndrew492,feature/api,add auth module,push,1,437,117,554,334,219,100,none,0,none,1,0,0,0,1,0,0,0,0,0,1,0,0,0,add,auth,0.3093,success
0372ced0,junior_juan,release/v1,refactor security module,pull_request,8,282,340,622,424,168,246,none,0,none,3,7,0,0,0,0,0,0,0,0,0,0,0,0,refactor,security,0.2722,success
78380c57,carlos_dev,hotfix/urgente,remove dependencies module,pull_request,6,256,206,462,266,75,186,security-and-build,4,dependency,2,8,0,1,0,0,0,0,0,0,0,1,0,0,remove,dependencies,0.7099,failure
67194238,carlos_dev,ci/cd-proyecto,add database module,push,3,424,186,610,565,345,161,quality-and-testing,4,database,5,12,0,0,0,0,0,1,0,0,0,0,0,0,add,database,0.6575,failure
ec6757e6,maria_backend,main,update environment module,pull_request,4,218,334,552,566,316,239,none,0,none,4,23,0,0,0,1,0,0,0,0,0,0,1,0,update,environment,0.3980,success
19680724,anndrew492,hotfix/urgente,add database module,push,8,641,255,896,634,377,178,quality-and-testing,1,database,1,2,0,1,0,0,0,1,0,0,0,0,0,0,add,database,0.9200,failure
74273b02,anndrew492,feature/pagos,add api module,push,6,551,342,893,306,73,219,quality-and-testing,3,runtime,4,3,0,0,1,0,0,0,1,0,0,0,0,0,add,api,0.6220,failure
12974cff,junior_juan,release/v1,update dashboard module,pull_request,22,287,223,510,324,104,197,none,0,none,1,16,0,0,0,0,0,0,0,1,0,0,0,0,update,dashboard,0.0644,success
4422d245,carlos_dev,feature/api,refactor database module,push,5,199,272,471,388,324,20,none,0,none,1,0,0,0,1,0,0,1,0,0,0,0,0,0,refactor,database,0.4232,success
e138c36f,carlos_dev,hotfix/urgente,update auth module,push,12,196,48,244,399,201,112,security-and-build,4,security,6,7,1,1,0,0,0,0,0,0,1,0,0,0,update,auth,0.6354,failure
8b4b9c5c,carlos_dev,feature/pagos,refactor migration module,push,12,71,210,281,409,133,216,none,0,none,7,11,1,0,1,0,0,0,0,0,0,0,0,1,refactor,migration,0.3527,success
0ed57ac9,anndrew492,feature/pagos,refactor docker module,push,14,609,358,967,412,110,235,security-and-build,4,docker,2,1,0,0,1,0,1,0,0,0,0,0,0,0,refactor,docker,0.9200,failure
b5a31260,carlos_dev,feature/dashboard,fix docker module,push,15,535,259,794,457,222,229,security-and-build,2,docker,1,11,0,0,1,0,1,0,0,0,0,0,0,0,fix,docker,0.7769,failure
86017e7a,maria_backend,feature/pagos,update tests module,push,13,101,86,187,181,43,119,none,0,none,3,13,0,0,1,0,0,0,0,0,0,0,0,0,update,tests,0.0360,success
da9d1dd2,maria_backend,release/v1,merge environment module,pull_request,8,547,156,703,222,83,98,security-and-build,2,env,2,23,0,0,0,0,0,0,0,0,0,0,1,0,merge,environment,0.6880,failure
d5737913,junior_juan,feature/api,remove dashboard module,push,18,72,226,298,493,210,233,none,0,none,3,17,0,0,1,0,0,0,0,1,0,0,0,0,remove,dashboard,0.2272,success
1b469029,carlos_dev,release/v1,add dependencies module,pull_request,10,130,54,184,354,135,132,none,0,none,4,13,0,0,0,0,0,0,0,0,0,1,0,0,add,dependencies,0.3775,success
f862d26c,anndrew492,ci/cd-proyecto,update database module,push,16,51,316,367,560,293,239,quality-and-testing,3,database,1,15,0,0,0,0,0,1,0,0,0,0,0,0,update,database,0.4921,failure
be87fcbb,carlos_dev,hotfix/urgente,update database module,push,27,492,170,662,479,321,119,quality-and-testing,2,database,3,22,0,1,0,0,0,1,0,0,0,0,0,0,update,database,0.9200,failure
9db2c3b6,carlos_dev,main,update tests module,pull_request,13,243,314,557,542,235,224,none,0,none,5,8,0,0,0,1,0,0,0,0,0,0,0,0,update,tests,0.0646,success
f5475bac,carlos_dev,ci/cd-proyecto,remove login module,pull_request,3,188,5,193,310,68,231,none,0,none,5,4,0,0,0,0,0,0,0,0,1,0,0,0,remove,login,0.3756,success
d5072b7b,junior_juan,main,fix api module,pull_request,16,635,192,827,275,102,138,quality-and-testing,2,database,3,2,0,0,0,1,0,0,1,0,0,0,0,0,fix,api,0.6319,failure
a5a0870b,carlos_dev,main,merge database module,push,9,155,131,286,404,263,134,quality-and-testing,4,database,5,9,0,0,0,1,0,1,0,0,0,0,0,0,merge,database,0.6181,failure
90bb3a3e,anndrew492,main,fix migration module,push,15,188,170,358,429,302,114,quality-and-testing,3,database,3,1,0,0,0,1,0,0,0,0,0,0,0,1,fix,migration,0.8642,failure
8ae84e21,carlos_dev,feature/pagos,rollback api module,pull_request,13,406,281,687,383,196,139,quality-and-testing,1,env,4,7,0,0,1,0,0,0,1,0,0,0,0,0,rollback,api,0.6775,failure
a261fd70,carlos_dev,ci/cd-proyecto,update frontend module,pull_request,3,395,125,520,538,268,196,none,0,none,2,15,0,0,0,0,0,0,0,1,0,0,0,0,update,frontend,0.0300,success
08912040,carlos_dev,main,remove dependencies module,pull_request,18,316,310,626,665,161,445,security-and-build,4,dependency,3,11,0,0,0,1,0,0,0,0,0,1,0,0,remove,dependencies,0.7748,failure
41d2bdd6,junior_juan,feature/api,remove environment module,pull_request,18,300,274,574,512,201,282,quality-and-testing,1,runtime,7,23,1,0,1,0,0,0,0,0,0,0,1,0,remove,environment,0.6159,failure
8cbd558b,maria_backend,main,rollback docker module,pull_request,1,407,168,575,568,220,275,security-and-build,5,docker,7,2,1,0,0,1,1,0,0,0,0,0,0,0,rollback,docker,0.5678,failure
43608f1c,junior_juan,main,rollback security module,pull_request,10,608,217,825,262,161,85,none,0,none,7,19,1,0,0,1,0,0,0,0,0,0,0,0,rollback,security,0.4009,success
0af0db8a,carlos_dev,ci/cd-proyecto,fix auth module,pull_request,6,176,29,205,357,114,179,none,0,none,4,16,0,0,0,0,0,0,0,0,1,0,0,0,fix,auth,0.2720,success
dc375b2b,anndrew492,feature/dashboard,merge login module,push,6,445,190,635,240,98,94,quality-and-testing,4,env,5,21,0,0,1,0,0,0,0,0,1,0,0,0,merge,login,0.6309,failure
e90b307f,junior_juan,main,rollback docker module,pull_request,16,631,343,974,651,276,347,security-and-build,3,docker,3,9,0,0,0,1,1,0,0,0,0,0,0,0,rollback,docker,0.9200,failure
a1d45b29,maria_backend,feature/api,fix auth module,pull_request,18,413,345,758,358,192,98,telemetry-dispatch,3,timeout,4,0,0,0,1,0,0,0,0,0,1,0,0,0,fix,auth,0.5855,failure
e8643141,anndrew492,feature/dashboard,update tests module,push,10,191,0,191,213,158,47,none,0,none,4,20,0,0,1,0,0,0,0,0,0,0,0,0,update,tests,0.1437,success
0f3f7e8d,junior_juan,feature/dashboard,update dependencies module,push,11,266,352,618,484,204,216,security-and-build,1,dependency,1,22,0,0,1,0,0,0,0,0,0,1,0,0,update,dependencies,0.7948,failure
520d856a,junior_juan,feature/api,add database module,pull_request,9,108,55,163,367,259,71,none,0,none,7,3,1,0,1,0,0,1,0,0,0,0,0,0,add,database,0.4145,success
7264f65e,maria_backend,feature/api,remove tests module,push,14,165,82,247,396,126,243,none,0,none,1,8,0,0,1,0,0,0,0,0,0,0,0,0,remove,tests,0.1600,success
5096e0e1,carlos_dev,hotfix/urgente,rollback billing module,pull_request,2,269,286,555,306,169,131,security-and-build,4,dependency,3,11,0,1,0,0,0,0,0,0,0,0,0,0,rollback,billing,0.5457,failure
efe54f9a,carlos_dev,main,add database module,pull_request,9,229,251,480,470,255,141,none,0,none,5,6,0,0,0,1,0,1,0,0,0,0,0,0,add,database,0.2779,success
dae8eccb,junior_juan,hotfix/urgente,update migration module,pull_request,13,231,299,530,603,277,290,quality-and-testing,1,database,5,1,0,1,0,0,0,0,0,0,0,0,0,1,update,migration,0.7042,failure
1b93085d,junior_juan,release/v1,add environment module,pull_request,3,400,162,562,523,298,184,none,0,none,2,7,0,0,0,0,0,0,0,0,0,0,1,0,add,environment,0.3323,success
30dd83e3,maria_backend,release/v1,refactor migration module,push,11,427,319,746,709,366,336,quality-and-testing,2,database,4,22,0,0,0,0,0,0,0,0,0,0,0,1,refactor,migration,0.8903,failure
87cf5d59,maria_backend,release/v1,rollback dependencies module,pull_request,8,407,320,727,521,201,280,security-and-build,1,dependency,4,15,0,0,0,0,0,0,0,0,0,1,0,0,rollback,dependencies,0.7842,failure
f512ae84,junior_juan,feature/pagos,rollback billing module,pull_request,11,221,312,533,528,265,183,none,0,none,3,12,0,0,1,0,0,0,0,0,0,0,0,0,rollback,billing,0.0605,success
64f1542c,maria_backend,main,remove database module,push,10,422,258,680,419,156,234,quality-and-testing,5,database,3,11,0,0,0,1,0,1,0,0,0,0,0,0,remove,database,0.8764,failure
7ef93dde,junior_juan,feature/api,add login module,pull_request,6,504,202,706,454,150,222,security-and-build,3,docker,5,20,0,0,1,0,0,0,0,0,1,0,0,0,add,login,0.5310,failure
11212816,anndrew492,release/v1,fix docker module,push,11,167,86,253,497,86,368,none,0,none,5,5,0,0,0,0,1,0,0,0,0,0,0,0,fix,docker,0.4405,success
49e40c4c,anndrew492,feature/api,update billing module,pull_request,1,602,153,755,188,108,73,none,0,none,4,4,0,0,1,0,0,0,0,0,0,0,0,0,update,billing,0.1883,success
9a692185,maria_backend,feature/pagos,add login module,pull_request,7,154,320,474,214,54,84,none,0,none,1,18,0,0,1,0,0,0,0,0,1,0,0,0,add,login,0.2714,success
1dba2d9c,anndrew492,feature/api,fix dashboard module,push,5,420,186,606,242,86,138,none,0,none,2,11,0,0,1,0,0,0,0,1,0,0,0,0,fix,dashboard,0.1645,success
5768f7a1,anndrew492,ci/cd-proyecto,fix login module,push,16,461,238,699,450,231,161,quality-and-testing,2,timeout,2,6,0,0,0,0,0,0,0,0,1,0,0,0,fix,login,0.6355,failure
56636039,anndrew492,feature/pagos,rollback login module,push,12,590,294,884,509,316,111,security-and-build,3,dependency,6,23,1,0,1,0,0,0,0,0,1,0,0,0,rollback,login,0.9185,failure
19779e30,junior_juan,main,rollback dependencies module,push,20,42,238,280,313,110,153,security-and-build,4,dependency,6,1,1,0,0,1,0,0,0,0,0,1,0,0,rollback,dependencies,0.9200,failure
fbbf5d69,carlos_dev,feature/dashboard,remove docker module,pull_request,4,109,195,304,489,187,258,security-and-build,3,docker,7,0,1,0,1,0,1,0,0,0,0,0,0,0,remove,docker,0.5257,failure
bcc994bc,junior_juan,release/v1,add billing module,pull_request,3,90,47,137,473,185,234,none,0,none,2,20,0,0,0,0,0,0,0,0,0,0,0,0,add,billing,0.0300,success
278caac1,junior_juan,feature/pagos,remove security module,push,4,461,319,780,446,279,128,none,0,none,5,4,0,0,1,0,0,0,0,0,0,0,0,0,remove,security,0.2556,success
1673351a,anndrew492,hotfix/urgente,fix tests module,push,6,195,141,336,296,81,125,quality-and-testing,1,test,5,11,0,1,0,0,0,0,0,0,0,0,0,0,fix,tests,0.4954,failure
ee43efbf,maria_backend,main,add docker module,push,10,390,299,689,461,215,200,security-and-build,5,docker,1,6,0,0,0,1,1,0,0,0,0,0,0,0,add,docker,0.8643,failure
b36fd496,carlos_dev,main,refactor api module,pull_request,10,587,359,946,447,235,187,security-and-build,3,dependency,2,17,0,0,0,1,0,0,1,0,0,0,0,0,refactor,api,0.6494,failure
f846114a,carlos_dev,main,remove security module,push,5,316,314,630,499,209,266,security-and-build,1,security,3,21,0,0,0,1,0,0,0,0,0,0,0,0,remove,security,0.4615,failure
d17e4934,maria_backend,feature/pagos,refactor docker module,push,7,466,111,577,637,270,328,security-and-build,1,docker,4,12,0,0,1,0,1,0,0,0,0,0,0,0,refactor,docker,0.4857,failure
dcd41deb,anndrew492,release/v1,rollback docker module,pull_request,17,199,237,436,661,209,378,security-and-build,4,docker,1,19,0,0,0,0,1,0,0,0,0,0,0,0,rollback,docker,0.5305,failure
5f2026a5,junior_juan,ci/cd-proyecto,fix migration module,push,20,214,243,457,440,138,231,quality-and-testing,2,database,6,17,1,0,0,0,0,0,0,0,0,0,0,1,fix,migration,0.6603,failure
0dc9731c,anndrew492,ci/cd-proyecto,add login module,pull_request,14,649,135,784,311,95,180,quality-and-testing,5,runtime,3,11,0,0,0,0,0,0,0,0,1,0,0,0,add,login,0.6473,failure
43b99c22,anndrew492,main,rollback frontend module,pull_request,9,602,306,908,369,208,154,none,0,none,2,19,0,0,0,1,0,0,0,1,0,0,0,0,rollback,frontend,0.3946,success
e4e5d755,carlos_dev,hotfix/urgente,refactor auth module,push,7,309,18,327,454,171,201,security-and-build,3,docker,6,2,1,1,0,0,0,0,0,0,1,0,0,0,refactor,auth,0.7726,failure
6232e58a,junior_juan,release/v1,refactor environment module,pull_request,10,217,131,348,280,126,124,none,0,none,2,15,0,0,0,0,0,0,0,0,0,0,1,0,refactor,environment,0.3714,success
84e26404,junior_juan,feature/dashboard,add dependencies module,push,4,349,200,549,647,161,400,security-and-build,4,dependency,6,4,1,0,1,0,0,0,0,0,0,1,0,0,add,dependencies,0.5242,failure
5acd6778,carlos_dev,main,rollback login module,push,1,312,300,612,572,235,313,quality-and-testing,1,timeout,2,19,0,0,0,1,0,0,0,0,1,0,0,0,rollback,login,0.9200,failure
36385fd0,junior_juan,feature/pagos,rollback docker module,pull_request,15,495,231,726,662,206,403,security-and-build,4,docker,1,13,0,0,1,0,1,0,0,0,0,0,0,0,rollback,docker,0.7211,failure
14a4d4f0,maria_backend,main,merge security module,pull_request,3,65,156,221,219,133,50,none,0,none,4,23,0,0,0,1,0,0,0,0,0,0,0,0,merge,security,0.1500,success
e43af38d,maria_backend,feature/api,merge environment module,pull_request,6,32,185,217,357,129,165,none,0,none,6,22,1,0,1,0,0,0,0,0,0,0,1,0,merge,environment,0.3502,success
d0eb3040,anndrew492,feature/api,rollback dashboard module,pull_request,21,621,326,947,347,245,61,quality-and-testing,2,syntax,6,20,1,0,1,0,0,0,0,1,0,0,0,0,rollback,dashboard,0.6177,failure
80a69d68,maria_backend,hotfix/urgente,remove login module,pull_request,13,11,101,112,301,52,188,security-and-build,3,security,2,13,0,1,0,0,0,0,0,0,1,0,0,0,remove,login,0.4678,failure
1505368a,carlos_dev,main,update dependencies module,pull_request,8,477,216,693,486,284,143,security-and-build,4,dependency,1,18,0,0,0,1,0,0,0,0,0,1,0,0,update,dependencies,0.5267,failure
115abd09,carlos_dev,ci/cd-proyecto,add database module,push,8,85,300,385,494,270,183,none,0,none,1,14,0,0,0,0,0,1,0,0,0,0,0,0,add,database,0.3879,success
d32d9bae,maria_backend,feature/pagos,fix dashboard module,pull_request,11,225,321,546,334,68,243,none,0,none,6,5,1,0,1,0,0,0,0,1,0,0,0,0,fix,dashboard,0.1695,success
bff750fb,anndrew492,hotfix/urgente,rollback tests module,push,5,488,168,656,496,223,243,quality-and-testing,2,test,7,20,1,1,0,0,0,0,0,0,0,0,0,0,rollback,tests,0.9200,failure
ae861784,carlos_dev,main,rollback api module,push,14,347,12,359,258,121,70,security-and-build,1,docker,5,5,0,0,0,1,0,0,1,0,0,0,0,0,rollback,api,0.9018,failure
e8c44bf3,junior_juan,main,add billing module,push,2,235,64,299,367,89,211,none,0,none,3,20,0,0,0,1,0,0,0,0,0,0,0,0,add,billing,0.3101,success
92b0c3a9,anndrew492,feature/dashboard,refactor docker module,pull_request,13,649,72,721,426,109,245,security-and-build,2,docker,5,18,0,0,1,0,1,0,0,0,0,0,0,0,refactor,docker,0.5266,failure
009c84f5,anndrew492,main,update login module,pull_request,12,150,82,232,445,219,194,none,0,none,7,2,1,0,0,1,0,0,0,0,1,0,0,0,update,login,0.3513,success
00908125,junior_juan,feature/api,add tests module,pull_request,6,19,148,167,358,174,145,none,0,none,7,21,1,0,1,0,0,0,0,0,0,0,0,0,add,tests,0.0300,success
47885e8f,junior_juan,feature/pagos,fix tests module,push,4,153,206,359,377,203,97,none,0,none,6,16,1,0,1,0,0,0,0,0,0,0,0,0,fix,tests,0.2478,success
52dfae2b,maria_backend,hotfix/urgente,merge dashboard module,push,16,52,231,283,353,182,145,none,0,none,1,14,0,1,0,0,0,0,0,1,0,0,0,0,merge,dashboard,0.4013,success
2165c068,maria_backend,feature/pagos,add database module,push,5,345,207,552,700,315,311,none,0,none,7,15,1,0,1,0,0,1,0,0,0,0,0,0,add,database,0.3151,success
